Open,High,Low,Close,Volume,VIX_Open,VIX_High,VIX_Low,VIX_Close,VIX_Volume,RETURN,Target,RSI,EMA20,MACD,ATR,RANGE,VIX_CHANGE,MOMENTUM_3,MOMENTUM_5,NEXT_DAY_RETURN
8772.900390625,8800.5,8726.75,8762.099609375,149800.0,21.6299991607666,22.06999969482422,20.920000076293945,21.549999237060547,0.0,0.0008166139044774,1,54.67400265348637,8732.650934767842,63.19833708150509,110.86284304876804,73.75,-0.0036985634216372,-0.0149742221439583,-0.0053636195741074,0.0005878032497472763
8801.900390625,8840.650390625,8751.400390625,8767.25,135200.0,21.549999237060547,21.549999237060547,20.21999931335449,20.780000686645508,0.0,0.0005878032497472,0,55.02320480004458,8735.94608383757,58.47143703429174,109.3190685452846,89.25,-0.0357307924675391,-0.0075110501164874,-0.0114836470285372,-0.00951271956713906
8779.0,8786.0498046875,8669.4501953125,8683.849609375,217500.0,20.780000686645508,21.239999771118164,19.940000534057617,20.57999992370605,0.0,-0.009512719567139,2,48.50631446392892,8730.984514841135,47.44866153964358,109.83910717597855,116.599609375,-0.0096246754730853,-0.0081211867973353,-0.0237710026593003,0.018511375395821705
8729.5,8856.9501953125,8717.4501953125,8844.599609375,249500.0,20.57999992370605,20.57999992370605,19.299999237060547,19.56999969482422,0.0,0.0185113753958217,2,58.6676766114055,8741.805000034838,51.09522020862824,114.35778423037296,139.5,-0.0490767848700727,0.0094155514862817,0.0012452454816183,0.01268009809128312
8953.849609375,8972.349609375,8885.4501953125,8956.75,218100.0,16.969999313354492,16.969999313354492,15.739999771118164,15.850000381469728,0.0,0.0126800980912831,1,64.00447672594186,8762.275952412472,62.3163988144297,115.3143710710606,86.8994140625,-0.190086835532161,0.0216145313524764,0.0230497947087746,0.004410081781896391
8962.849609375,9008.400390625,8925.5498046875,8996.25,177800.0,15.850000381469728,15.949999809265137,14.979999542236328,15.489999771118164,0.0,0.0044100817818963,0,65.68504271190449,8784.559195039856,73.54875927408102,112.99552927580628,82.8505859375,-0.0227129717152839,0.0359748734349032,0.0267230916177294,-0.008181143184660233
9109.150390625,9119.2001953125,8893.9501953125,8922.650390625,248400.0,15.489999771118164,15.489999771118164,14.300000190734863,15.199999809265137,0.0,-0.0081811431846602,1,60.05846403283522,8797.710737476536,75.6396852763828,121.01370575610584,225.25,-0.0187217537855453,0.0088246822577777,0.0177251008725656,0.0016922784950608172
8929.400390625,8957.5498046875,8849.349609375,8937.75,160100.0,15.199999809265137,15.25,13.970000267028809,14.4399995803833,0.0,0.0016922784950608,0,60.80034635990998,8811.047810097818,77.62041169241638,120.098455010134,108.2001953125,-0.050000015685433,-0.0021213051609121,0.029238229822738,-0.02025118178512486
8891.150390625,8891.2998046875,8740.4501953125,8756.75,155500.0,14.4399995803833,16.010000228881836,13.31999969482422,15.8100004196167,0.0,-0.0202511817851248,0,49.0413506421153,8805.876590088503,63.84895333811073,125.61283712994585,150.849609375,0.0948754071360598,-0.0266222036959844,-0.0099325705238123,-0.005104655872612551
8769.75,8778.0,8677.349609375,8712.0498046875,163800.0,15.8100004196167,16.149999618530273,14.960000038146973,15.529999732971191,0.0,-0.0051046558726125,1,46.64219360630197,8796.940705764599,48.76589826820782,123.82980523673542,100.650390625,-0.0177103528914578,-0.0236029180476214,-0.0273201993259273,-0.0013888361116221049
8728.75,8755.599609375,8682.349609375,8699.9501953125,172800.0,15.529999732971191,15.609999656677246,14.25,15.130000114440918,0.0,-0.0013888361116221,2,45.98639240755132,8787.70351429297,35.427742143432624,120.21696200554004,73.25,-0.0257565760082434,-0.0266062269237223,-0.032935923822426,0.008741406902360804
8740.650390625,8787.2001953125,8732.900390625,8776.0,173900.0,15.130000114440918,15.130000114440918,13.779999732971191,14.75,0.0,0.0087414069023608,0,50.68020690015634,8786.588893884116,30.64053595643236,117.86217900514433,54.2998046875,-0.0251156716170957,0.0021983041653581,-0.0164357432158369,-0.014613719234275346
8844.0498046875,8849.75,8631.75,8647.75,179200.0,14.75,15.239999771118164,13.449999809265137,14.970000267028809,0.0,-0.0146137192342753,1,43.77203097889314,8773.36614208563,16.30992671070271,125.01488050477688,218.0,0.0149152723409362,-0.0073805598141671,-0.032446644849095,-0.0016882552542568652
8656.75,8663.5498046875,8612.0,8633.150390625,163300.0,14.970000267028809,15.369999885559082,14.329999923706056,15.18000030517578,0.0,-0.0016882552542568,2,43.05259380125055,8760.01226099414,3.731732089852813,119.76737508925711,51.5498046875,0.0140280584102254,-0.0076781824249397,-0.0141147810974391,0.010442238346779709
8689.099609375,8742.5498046875,8630.7998046875,8723.2998046875,177000.0,15.18000030517578,15.460000038146973,13.43000030517578,15.130000114440918,0.0,0.0104422383467797,1,48.66345087729875,8756.515836583985,1.0259005931493448,119.19470544002446,111.75,-0.0032938201402944,-0.0060050359289539,0.0012913149318714,-0.004287301239194297
8742.900390625,8747.25,8664.0,8685.900390625,156400.0,15.130000114440918,15.699999809265137,13.720000267028809,15.510000228881836,0.0,-0.0042873012391942,0,46.61164503567953,8749.790556016462,-4.089173075557483,116.62722648002271,83.25,0.0251156716170957,0.0044115973085485,-0.0016149293239713,-0.00590036699653107
8749.4501953125,8788.2001953125,8614.650390625,8634.650390625,163500.0,15.510000228881836,15.510000228881836,12.890000343322754,15.199999809265137,0.0,-0.005900366996531,0,43.88124633777264,8738.82482597918,-12.138428251035291,120.69312492341396,173.5498046875,-0.0199871318531275,0.0001737488555311,-0.0161063821074521,-0.0073830435647072035
8627.900390625,8627.900390625,8553.0,8570.900390625,174600.0,15.199999809265137,15.359999656677246,13.079999923706056,14.260000228881836,0.0,-0.0073830435647072,1,40.68843248221298,8722.832022612114,-23.39196517482924,117.90435818781296,74.900390625,-0.0618420784328118,-0.0174703859175638,-0.0088866594634442,-0.002333477124745964
8591.5498046875,8608.349609375,8540.5498046875,8550.900390625,150700.0,14.260000228881836,14.579999923706056,12.4399995803833,14.270000457763672,0.0,-0.0023334771247459,1,39.71220037642769,8706.457581470484,-33.537705326805735,114.32546150921917,67.7998046875,0.0007012783114535,-0.0155424301372038,-0.0095272289116286,-0.000929749494125387
8537.0498046875,8627.75,8535.849609375,8542.9501953125,156700.0,14.270000457763672,14.489999771118164,12.449999809265137,13.670000076293944,0.0,-0.0009297494941253,1,39.30846141779801,8690.885449455438,-41.73865458389082,112.72367073177494,91.900390625,-0.0420462762594582,-0.0106200241079896,-0.0206744710617521,-0.0014222710360253243
8568.900390625,8573.75,8516.5498046875,8530.7998046875,161000.0,13.670000076293944,13.949999809265137,12.359999656677246,13.140000343322754,0.0,-0.0014222710360253,0,38.661537871912174,8675.639197572778,-48.65750747523634,108.75770820182672,57.2001953125,-0.0387710117054278,-0.0046786899987033,-0.0178565927494294,-0.022113918786236364
8474.9501953125,8499.4501953125,8325.349609375,8342.150390625,280100.0,13.140000343322754,15.609999656677246,12.520000457763672,15.15999984741211,0.0,-0.0221139187862363,1,30.318495291930333,8643.878358815848,-68.57271576289713,115.66431442401768,174.1005859375,0.1537290297801128,-0.0244126338120916,-0.0338751410615975,-8.990487642646094e-05
8396.0,8413.2001953125,8269.150390625,8341.400390625,193000.0,15.15999984741211,15.399999618530272,14.369999885559082,14.5,0.0,-8.990487642646094e-05,2,30.290509191076595,8615.070933273862,-83.45417278869718,117.69184944283784,144.0498046875,-0.0435356104257992,-0.0235925295219547,-0.0267766500064603,0.018090417315550278
8390.9501953125,8492.2998046875,8380.75,8492.2998046875,134700.0,14.5,15.1899995803833,14.109999656677246,14.260000228881836,0.0,0.0180904173155502,1,41.90910831916304,8603.378444837066,-82.12482919094691,120.06381834424226,111.5498046875,-0.0165517083529768,-0.0045130586675876,-0.0068531480031913,-0.0001530568535489385
8527.599609375,8550.4501953125,8454.150390625,8491.0,167200.0,14.260000228881836,14.739999771118164,13.859999656677246,14.489999771118164,0.0,-0.0001530568535489,2,41.84441274623117,8592.675735804965,-80.25111330805703,118.3663887973321,96.2998046875,0.0161289998979448,0.0178430743159796,-0.0060810603040861,0.011217759981156483
8483.7001953125,8603.400390625,8464.75,8586.25,125500.0,14.489999771118164,14.68000030517578,13.56999969482422,13.670000076293944,0.0,0.0112177599811564,2,48.15985695274315,8592.063760966397,-70.27026908860535,119.81524607073696,138.650390625,-0.0565907320756942,0.0293535375247289,0.0064999995993377,0.00857771327704171
8615.7998046875,8667.5498046875,8573.75,8659.900390625,146900.0,13.670000076293944,15.050000190734863,13.600000381469728,14.56999969482422,0.0,0.0085777132770417,1,52.45894215029109,8598.524392362455,-55.77447372050483,117.9570002576486,93.7998046875,0.0658375723121627,0.0197355945729789,0.0380896993126724,4.612224673294918e-05
8684.4501953125,8693.599609375,8586.849609375,8660.2998046875,148700.0,14.56999969482422,14.899999618530272,13.979999542236328,14.25,0.0,4.612224673294918e-05,2,52.481956642138414,8604.40776496484,-43.74990045879531,117.15650023924512,106.75,-0.0219629170574309,0.0199387356833706,0.0382309203645128,0.006246964557533818
8698.9501953125,8730.5,8679.7998046875,8714.400390625,148200.0,14.25,14.699999809265137,13.350000381469728,14.350000381469728,0.0,0.0062469645575338,2,55.61611653684656,8614.883253122951,-29.514647880290795,113.80247845876332,50.7001953125,0.0070175706294544,0.0149250709710293,0.0261531729973671,0.007332623152276119
8756.2001953125,8785.5,8682.4501953125,8778.2998046875,152700.0,14.350000381469728,14.890000343322754,13.289999961853027,14.420000076293944,0.0,0.0073326231522761,1,59.05153624770488,8630.446734224337,-12.927933793795091,113.03443033224453,103.0498046875,0.004878027384209,0.0136721450272887,0.0338358031665881,0.0002335081659441407
8774.349609375,8787.400390625,8733.599609375,8780.349609375,139000.0,14.420000076293944,14.789999961853027,13.43000030517578,14.260000228881836,0.0,0.0002335081659441,2,59.160738770292944,8644.7231985244,0.3781990842999221,108.80345539779849,53.80078125,-0.0110956897756987,0.0138620841535441,0.0226058651186489,0.006110279546012176
8801.75,8841.650390625,8762.099609375,8834.0,121600.0,14.260000228881836,14.93000030517578,13.0600004196167,14.489999771118164,0.0,0.0061102795460121,1,62.01596940389752,8662.749560569695,15.078725245664828,106.71397867295572,79.55078125,0.0161289998979448,0.0137243647312401,0.0201041122324543,0.0
8801.75,8841.650390625,8762.099609375,8834.0,121600.0,14.489999771118164,14.989999771118164,13.34000015258789,14.619999885559082,0.0,0.0,0,62.01596940389752,8679.059126229724,26.42439417270907,104.77375028560176,79.55078125,0.0089717126635182,0.0063452145121265,0.0200570649088247,-0.014410211080767454
8757.0498046875,8760.0,8645.650390625,8706.7001953125,142900.0,14.619999885559082,15.300000190734863,12.970000267028809,14.949999809265137,0.0,-0.0144102110807674,0,52.00970598574576,8681.691608999512,24.85734815275464,110.74345450627304,114.349609375,0.0225718143836657,-0.0083879819527759,-0.0008836173422538,-0.01156582781691673
8698.0498046875,8699.849609375,8596.7001953125,8606.0,150400.0,14.949999809265137,15.18000030517578,13.619999885559082,15.039999961853027,0.0,-0.0115658278169167,0,45.72468953011597,8674.482884332892,15.3132669081715,110.69035061296782,103.1494140625,0.0060200771729852,-0.0258093728775187,-0.0196279243727235,-0.01834770981001632
8618.7998046875,8619.9501953125,8422.75,8448.099609375,148900.0,15.039999961853027,16.420000076293945,13.65999984741211,16.299999237060547,0.0,-0.0183477098100163,0,37.97539903717193,8652.92257243214,-4.934842343658602,116.86962523436296,197.2001953125,0.0837765477661796,-0.0436835398035997,-0.0378401788973469,-0.008327270348106652
8416.099609375,8469.349609375,8352.7001953125,8377.75,407800.0,16.299999237060547,17.34000015258789,15.229999542236328,17.030000686645508,0.0,-0.0083272703481066,2,35.11962272382789,8626.715660771937,-26.354442735051634,116.8538958649442,116.6494140625,0.0447853671014406,-0.0377812705081541,-0.0516470455059995,0.006200972255378856
8400.400390625,8449.9501953125,8284.7001953125,8429.7001953125,171800.0,17.030000686645508,18.3799991607666,14.6899995803833,17.209999084472656,0.0,0.0062009722553788,1,38.78079133509282,8607.952283109134,-38.691670279047685,120.3107604460196,165.25,0.0105694885830684,-0.0204856849509063,-0.0457663351468756,-0.0037249712205020824
8478.2001953125,8504.9501953125,8361.849609375,8398.2998046875,156000.0,17.209999084472656,19.43000030517578,14.970000267028809,18.5,0.0,-0.003724971220502,0,37.40678328624588,8587.985380402313,-50.421533045380784,121.93860512398248,143.1005859375,0.0749564778705431,-0.0058947937394389,-0.0354210416928144,-0.011079600258562361
8405.7001953125,8413.2998046875,8273.349609375,8305.25,173600.0,18.5,19.59000015258789,17.360000610351562,19.11000061035156,0.0,-0.0110796002585623,0,33.60693219135503,8561.058201316378,-66.45976854341461,123.22514728030517,139.9501953125,0.0329730059649493,-0.0086538748470651,-0.0349465489193585,-0.011011130948797465
8330.5498046875,8334.4501953125,8202.349609375,8213.7998046875,171500.0,19.11000061035156,20.09000015258789,16.219999313354492,18.739999771118164,0.0,-0.0110111309487974,2,30.344441928692547,8527.98597306601,-85.56313366174982,123.85910718439052,132.1005859375,-0.0193616340877025,-0.0256118706030679,-0.0277340248719952,0.008741362876475867
8215.5498046875,8308.0,8185.14990234375,8285.599609375,174600.0,18.739999771118164,18.899999618530277,16.75,17.40999984741211,0.0,0.0087413628764758,0,35.62815943773474,8504.90155747639,-93.82745942142355,123.78703507523764,122.85009765625,-0.0709711814274316,-0.0134194060623552,-0.0109994199665781,-0.005533650132347967
8274.7998046875,8308.2001953125,8219.2001953125,8239.75,160400.0,17.40999984741211,17.889999389648438,15.729999542236328,17.239999771118164,0.0,-0.0055336501323479,0,33.86175426300278,8479.649028192925,-102.89061842063713,121.3022468555778,89.0,-0.0097645076268748,-0.007886577767075,-0.0225334461382298,-0.007069389241178392
8224.5,8229.400390625,8144.75,8181.5,267700.0,17.239999771118164,18.1200008392334,16.309999465942383,17.229999542236328,0.0,-0.0070693892411783,2,31.71071680396362,8451.253882650743,-113.46556500497172,119.42351493732224,84.650390625,-0.0005800596876218,-0.0039323827528724,-0.0258147255670122,0.01838907233545184
8230.0498046875,8346.0,8220.4501953125,8331.9501953125,131700.0,17.229999542236328,18.280000686645508,16.959999084472656,17.309999465942383,0.0,0.0183890723354518,1,41.96509452560082,8439.891626713767,-108.45599971130288,122.64326387037065,125.5498046875,0.0046430601179034,0.0055941136577557,0.0032148575072996,-0.0008581893143123631
8338.400390625,8355.650390625,8280.599609375,8324.7998046875,155500.0,17.309999465942383,18.06999969482422,16.270000457763672,17.360000610351562,0.0,-0.0008581893143123,0,41.64502700908624,8428.930500806504,-103.86556234063572,119.24380082605845,75.05078125,0.0028885699567788,0.0103218914029552,0.0135138428789869,-0.02736399793773192
8316.599609375,8331.9501953125,8083.0,8097.0,209600.0,17.360000610351562,20.459999084472656,16.709999084472656,19.670000076293945,0.0,-0.0273639979377319,1,33.007738488176415,8397.318072158265,-117.25747688466436,128.5085432893757,248.9501953125,0.1330644806869971,-0.0103281794292,-0.0227623368575042,-0.004903074634123761
8077.0,8122.60009765625,7997.14990234375,8057.2998046875,161600.0,19.670000076293945,20.030000686645508,18.34000015258789,19.649999618530277,0.0,-0.0049030746341237,2,31.771023938721758,8364.935380018193,-129.580417228879,128.290089862456,125.4501953125,-0.0010168000857191,-0.0329635180464132,-0.022142685799023,0.01665572816769534
8131.5,8224.9501953125,8123.4501953125,8191.5,183100.0,19.649999618530277,19.649999618530277,17.440000534057617,19.11000061035156,0.0,0.0166557281676953,2,39.9601654342034,8348.417724778365,-127.05301397244877,131.10153991692343,101.5,-0.0274808660896604,-0.0160123736083649,0.0012222697549348,0.01632790087285607
8243.2001953125,8332.75,8224.650390625,8325.25,192000.0,19.11000061035156,19.280000686645508,16.770000457763672,18.6299991607666,0.0,0.016327900872856,0,46.81202290826584,8346.211274799472,-112.95544146131397,131.82642992285747,108.099609375,-0.0251178144560054,0.028189452883784,-0.0008041569086993,-0.02381908107113906
8326.150390625,8326.650390625,8115.2998046875,8126.9501953125,173400.0,18.6299991607666,21.32999992370605,17.219999313354492,20.549999237060547,0.0,-0.023819081071139,2,39.59690750429442,8325.329267229285,-116.44188113323251,137.5067267810462,211.3505859375,0.1030595900582391,0.0086443836413383,-0.0237662903633545,0.013350641678914421
8181.5498046875,8254.9501953125,8089.7998046875,8235.4501953125,169800.0,20.549999237060547,21.43000030517578,18.100000381469727,20.690000534057617,0.0,0.0133506416789144,1,44.6259392908742,8316.769355618162,-109.19117852709132,139.48127419847148,165.150390625,0.0068127154352681,0.0053653415506926,0.0170989496495614,-0.0013660455388829762
8232.4501953125,8236.25,8137.2998046875,8224.2001953125,134800.0,20.690000534057617,21.90999984741211,19.81999969482422,20.700000762939453,0.0,-0.0013660455388829,1,44.21488313573385,8307.953245112862,-103.16352060459212,136.5861971351878,98.9501953125,0.0004833363278737,-0.0121377501801748,0.0207141839910067,0.004638677701966021
8240.2998046875,8279.2001953125,8212.2001953125,8262.349609375,129800.0,20.700000762939453,20.979999542236328,19.100000381469727,19.81999969482422,0.0,0.004638677701966,2,46.03033015648817,8303.610041709255,-94.22208583292375,131.6157544826744,67.0,-0.0425121273275872,0.0166605443380958,0.0086491618598547,0.013470838987944989
8284.9501953125,8384.599609375,8271.9501953125,8373.650390625,148700.0,19.81999969482422,20.46999931335449,16.770000457763672,17.899999618530273,0.0,0.0134708389879449,1,51.03678374236513,8310.280551129803,-77.2642374553161,130.94677201962622,112.6494140625,-0.0968718519604888,0.016781134247058,0.0058136861505659,-0.0009553778372400901
8356.2001953125,8427.7998046875,8335.0,8365.650390625,140300.0,17.899999618530273,18.520000457763672,14.869999885559082,18.270000457763672,0.0,-0.00095537783724,2,50.67292495817199,8315.553869176965,-63.73584641923844,128.22198863876005,92.7998046875,0.0206704383865108,0.0171992646036416,0.0293714357263046,0.006885251795789804
8392.650390625,8440.349609375,8391.4501953125,8423.25,123600.0,18.270000457763672,18.270000457763672,15.56999969482422,17.719999313354492,0.0,0.0068852517957898,1,53.256860518470994,8325.810643541065,-47.81550458704805,124.39893364670576,48.8994140625,-0.0301040575056724,0.019473926695432,0.0228038298130188,-0.00026711779894939003
8434.5,8446.349609375,8382.5,8421.0,143800.0,17.719999313354492,18.059999465942383,16.139999389648438,17.40999984741211,0.0,-0.0002671177989493,1,53.13975872231707,8334.876296537153,-34.97688344117705,120.0739819130125,63.849609375,-0.0174943271983512,0.0056545959248563,0.0239293548325427,0.004506613859696085
8432.5,8489.5498046875,8420.599609375,8458.9501953125,187300.0,17.40999984741211,17.440000534057617,14.199999809265137,16.950000762939453,0.0,0.004506613859696,0,54.93946056905941,8346.692858325281,-21.492171710038747,116.42228287011876,68.9501953125,-0.0264215444287343,0.011152725769183,0.0237947551522661,-0.010485957862909845
8438.150390625,8441.9501953125,8364.150390625,8370.25,121300.0,16.950000762939453,17.700000762939453,14.68000030517578,16.93000030517578,0.0,-0.0104859578629098,1,50.09662468417813,8348.936395627636,-17.758100644077786,114.87782014278886,77.7998046875,-0.0011799679565444,-0.0062921081530288,-0.0004060822301354,-0.0036916926764433144
8377.099609375,8378.900390625,8320.0498046875,8339.349609375,116800.0,16.93000030517578,17.84000015258789,15.289999961853027,17.06999969482422,0.0,-0.0036916926764433,1,48.49294367726628,8348.02336836548,-17.095163298734406,110.8758748424111,58.8505859375,0.0082693081585849,-0.0096960444869967,-0.0031439015524094,-0.0005695887835976965
8302.75,8342.849609375,8277.9501953125,8334.599609375,165500.0,17.06999969482422,17.969999313354492,16.90999984741211,17.280000686645508,0.0,-0.0005695887835976,1,48.23731652434138,8346.74491512829,-16.759868645844108,107.59184192956027,64.8994140625,0.0123023430331379,-0.0147004750076916,-0.0105244876532217,-0.00187166871908917
8345.7001953125,8364.5,8270.150390625,8319.0,232300.0,17.280000686645508,17.719999313354492,16.600000381469727,17.1299991607666,0.0,-0.0018716687190891,2,47.35445203730644,8344.10254225893,-17.550591034367244,106.64596817566311,94.349609375,-0.0086806435137952,-0.0061228756608225,-0.0121125757035981,0.013781751487558669
8327.099609375,8443.900390625,8305.7001953125,8433.650390625,363900.0,17.1299991607666,17.709999084472656,16.440000534057617,16.65999984741211,0.0,0.0137817514875586,1,54.015852545628746,8352.630908769985,-8.824196034955094,108.89984154258003,138.2001953125,-0.0274372058599364,0.0113079299546319,-0.002990891789565,-2.964315431874809e-05
8417.25,8467.150390625,8405.400390625,8433.400390625,122200.0,16.65999984741211,17.459999084472656,16.059999465942383,16.90999984741211,0.0,-2.964315431874809e-05,0,53.99980734103869,8360.323240375224,-1.9066592572398804,105.53199571811004,61.75,0.0150060025383993,0.011854292453217,0.0075446241898389,-0.023353592405198742
8442.7998046875,8445.349609375,8226.0498046875,8236.4501953125,146800.0,16.90999984741211,17.139999389648438,16.030000686645508,16.81999969482422,0.0,-0.0233535924051987,0,43.13034531092956,8348.52580751211,-12.176335091568037,113.6582677873522,219.2998046875,-0.0053223035718515,-0.0099230441985214,-0.012339021492374,-0.012305070176218624
8232.4501953125,8236.7001953125,8094.14990234375,8135.10009765625,171400.0,16.81999969482422,17.920000076293945,15.859999656677246,17.510000228881836,0.0,-0.0123050701762186,1,38.8019956178812,8328.1995494306,-28.16852383358855,115.72198387173776,142.55029296875,0.0410226246478435,-0.0353998896255676,-0.0239363042100243,-0.0005470363313393456
8155.14990234375,8160.0498046875,8056.75,8130.64990234375,154700.0,16.81999969482422,18.670000076293945,16.469999313354492,18.1200008392334,0.0,-0.0005470363313393,1,38.61873168770615,8309.38529732709,-40.73200895459013,114.8346853585779,103.2998046875,0.0348372702671584,-0.0358989819358989,-0.022640954159905,-0.001961676769116849
8119.14990234375,8191.0,8100.14990234375,8114.7001953125,162100.0,18.1200008392334,18.3799991607666,17.690000534057617,18.09000015258789,0.0,-0.0019616767691168,0,37.92732516807848,8290.843859039986,-51.38335416636073,113.12150052269736,90.85009765625,-0.0016556669567338,-0.0147818534821335,-0.0378187594386234,-0.008694134258897646
8124.35009765625,8131.0,8030.5498046875,8044.14990234375,135900.0,18.09000015258789,19.06999969482422,17.15999984741211,18.88999938964844,0.0,-0.0086941342588976,1,34.94692090742184,8267.349196497487,-64.77080351022778,112.21640729339754,100.4501953125,0.0442232852577451,-0.0111799724921274,-0.0461558173751551,-0.0027038282806817193
8026.5,8057.14990234375,8005.14990234375,8022.39990234375,136000.0,18.88999938964844,19.1200008392334,16.479999542236328,18.010000228881836,0.0,-0.0027038282806817,2,34.05835080192601,8244.02069229237,-76.25645979376714,107.91523534386911,52.0,-0.0465854520487085,-0.0133138188582927,-0.0259881730469965,0.012720668903445809
8024.14990234375,8152.25,8023.7998046875,8124.4501953125,136800.0,18.010000228881836,18.020000457763672,16.709999084472656,17.079999923706055,0.0,0.0127206689034458,0,41.56575648713675,8232.633025913336,-76.24540975294894,109.4820112233249,128.4501953125,-0.0516379951891605,0.0012015231327502,-0.0013091298467019,-0.019582875620068996
8157.2998046875,8163.0498046875,7958.25,7965.35009765625,166200.0,17.079999923706055,17.950000762939453,15.949999809265137,17.809999465942383,0.0,-0.0195828756200689,1,34.89552777863935,8207.177508936471,-88.05960443710501,116.29042504219456,204.7998046875,0.0427400202281693,-0.0097959145023566,-0.0203304541055014,0.0022032684655837187
7959.85009765625,7995.60009765625,7940.2998046875,7982.89990234375,136600.0,17.809999465942383,18.209999084472656,16.079999923706055,17.479999542236328,0.0,0.0022032684655837,1,36.11339893279709,8185.817736880022,-94.9122271981987,111.93398703694852,55.30029296875,-0.0185289126109804,-0.0049237136618507,-0.0162421641954049,0.003883300602441242
7986.60009765625,8057.7001953125,7944.85009765625,8013.89990234375,133000.0,17.479999542236328,18.020000457763672,15.350000381469728,17.520000457763672,0.0,0.0038833006024412,1,38.308672884100936,8169.444609781329,-96.72653588910543,111.99942350975576,112.85009765625,0.0022883819550847,-0.0136071106734746,-0.0037604968041664,0.004167746384501569
8004.2001953125,8061.85009765625,7952.35009765625,8047.2998046875,124000.0,17.520000457763672,17.860000610351562,14.09000015258789,17.170000076293945,0.0,0.0041677463845015,2,40.67400515613398,8157.811771200964,-94.38132643274548,111.82089325905892,109.5,-0.0199771902011925,0.0102882743415588,0.0031037971987004,0.005498738840850059
8084.2001953125,8136.85009765625,8048.9501953125,8091.5498046875,152500.0,17.170000076293945,17.190000534057617,14.300000190734863,16.729999542236328,0.0,0.00549873884085,2,43.75105940466557,8151.501107723492,-87.93842641499668,110.23013609546544,87.89990234375,-0.0256261230112113,0.01361033003957,-0.0040495528723878,0.010263830165222254
